job_id,seed_split,profile,scenario,seed,metric,method,tp,fp,fn,precision,recall,f1,null_state_false_classification_rate
smoke_local_warp_evaluation_seed1,evaluation,smoke,local_warp,1,shifted_state_detection,shift_mean,0,0,0,,,,0.0
smoke_local_warp_evaluation_seed1,evaluation,smoke,local_warp,1,shifted_state_detection,robust_mean,0,0,0,,,,0.0
smoke_local_warp_evaluation_seed1,evaluation,smoke,local_warp,1,shifted_state_detection,robust_median,0,0,0,,,,0.0
smoke_local_warp_evaluation_seed1,evaluation,smoke,local_warp,1,shifted_state_detection,robust_trimmed_mean,0,0,0,,,,0.0
smoke_local_warp_evaluation_seed1,evaluation,smoke,local_warp,1,shifted_state_detection,robust_geometric_median,0,0,0,,,,0.0
