job_id,seed_split,profile,scenario,seed,state,consensus_label,status,n_usable_representations,usable_fraction,normalized_magnitude_median,magnitude_rank_mean,magnitude_rank_std,pairwise_spearman_median,loo_rep_magnitude_max_relative_deviation,aligned_fraction,discordant_fraction,neutral_fraction,alignment_cosine_median,velocity_requested
smoke_covariance_only_calibration_seed0,calibration,smoke,covariance_only,0,state_0,representation_unstable,representation_unstable,4,1.0,0.7398851033290561,5.0,0.0,0.9999999999999999,2.4779384057472205e-07,,,,,False
smoke_covariance_only_calibration_seed0,calibration,smoke,covariance_only,0,state_1,representation_unstable,representation_unstable,4,1.0,0.7813704133384548,2.0,0.0,0.9999999999999999,8.778600352566873e-08,,,,,False
smoke_covariance_only_calibration_seed0,calibration,smoke,covariance_only,0,state_2,representation_unstable,representation_unstable,4,1.0,0.9473822200550248,1.0,0.0,0.9999999999999999,7.511651560689904e-08,,,,,False
smoke_covariance_only_calibration_seed0,calibration,smoke,covariance_only,0,state_3,representation_unstable,representation_unstable,4,1.0,0.7603372202496081,3.0,0.0,0.9999999999999999,1.0466581169293875e-07,,,,,False
smoke_covariance_only_calibration_seed0,calibration,smoke,covariance_only,0,state_4,representation_unstable,representation_unstable,4,1.0,0.7406425906411458,4.0,0.0,0.9999999999999999,7.2841296778566e-07,,,,,False
