job_id,seed_split,profile,scenario,seed,state,true_abundance_change,true_abundance_changed
smoke_abundance_only_evaluation_seed1,evaluation,smoke,abundance_only,1,state_0,0.13124999999999998,True
smoke_abundance_only_evaluation_seed1,evaluation,smoke,abundance_only,1,state_1,0.11093750000000002,True
smoke_abundance_only_evaluation_seed1,evaluation,smoke,abundance_only,1,state_2,-0.1359375,True
smoke_abundance_only_evaluation_seed1,evaluation,smoke,abundance_only,1,state_3,-0.07031250000000001,True
smoke_abundance_only_evaluation_seed1,evaluation,smoke,abundance_only,1,state_4,-0.0359375,True
