job_id,seed_split,profile,scenario,seed,state,true_abundance_change,true_abundance_changed
smoke_outlier_contamination_evaluation_seed1,evaluation,smoke,outlier_contamination,1,state_0,-0.0015624999999999944,False
smoke_outlier_contamination_evaluation_seed1,evaluation,smoke,outlier_contamination,1,state_1,-0.0062500000000000056,False
smoke_outlier_contamination_evaluation_seed1,evaluation,smoke,outlier_contamination,1,state_2,-0.05781249999999999,False
smoke_outlier_contamination_evaluation_seed1,evaluation,smoke,outlier_contamination,1,state_3,0.0078125,False
smoke_outlier_contamination_evaluation_seed1,evaluation,smoke,outlier_contamination,1,state_4,0.05781249999999999,False
