job_id,seed_split,profile,scenario,seed,metric,method,tp,fp,fn,precision,recall,f1,null_state_false_classification_rate
smoke_discordant_dynamics_calibration_seed0,calibration,smoke,discordant_dynamics,0,shifted_state_detection,shift_mean,2,0,0,1.0,1.0,1.0,0.0
smoke_discordant_dynamics_calibration_seed0,calibration,smoke,discordant_dynamics,0,shifted_state_detection,robust_mean,2,0,0,1.0,1.0,1.0,0.0
smoke_discordant_dynamics_calibration_seed0,calibration,smoke,discordant_dynamics,0,shifted_state_detection,robust_median,2,1,0,0.6666666666666666,1.0,0.8,0.3333333333333333
smoke_discordant_dynamics_calibration_seed0,calibration,smoke,discordant_dynamics,0,shifted_state_detection,robust_trimmed_mean,2,0,0,1.0,1.0,1.0,0.0
smoke_discordant_dynamics_calibration_seed0,calibration,smoke,discordant_dynamics,0,shifted_state_detection,robust_geometric_median,2,0,0,1.0,1.0,1.0,0.0
