job_id,seed_split,profile,scenario,seed,method,state_rank_spearman,n_states
smoke_centroid_shift_calibration_seed0,calibration,smoke,centroid_shift,0,shift_mean,0.8660254037844386,5
smoke_centroid_shift_calibration_seed0,calibration,smoke,centroid_shift,0,robust_mean,0.8660254037844386,5
smoke_centroid_shift_calibration_seed0,calibration,smoke,centroid_shift,0,robust_median,0.8660254037844386,5
smoke_centroid_shift_calibration_seed0,calibration,smoke,centroid_shift,0,robust_trimmed_mean,0.8660254037844386,5
smoke_centroid_shift_calibration_seed0,calibration,smoke,centroid_shift,0,robust_geometric_median,0.8660254037844386,5
