job_id,seed_split,profile,scenario,seed,state,consensus_label,status,n_usable_representations,usable_fraction,normalized_magnitude_median,magnitude_rank_mean,magnitude_rank_std,pairwise_spearman_median,loo_rep_magnitude_max_relative_deviation,aligned_fraction,discordant_fraction,neutral_fraction,alignment_cosine_median,velocity_requested
smoke_replicate_heterogeneity_evaluation_seed1,evaluation,smoke,replicate_heterogeneity,1,state_0,representation_unstable,representation_unstable,4,1.0,0.6881245534635201,2.0,0.0,0.9999999999999999,2.2685790151160386e-08,,,,,False
smoke_replicate_heterogeneity_evaluation_seed1,evaluation,smoke,replicate_heterogeneity,1,state_1,representation_unstable,representation_unstable,4,1.0,0.8574983519119418,1.0,0.0,0.9999999999999999,2.7967869053843175e-08,,,,,False
smoke_replicate_heterogeneity_evaluation_seed1,evaluation,smoke,replicate_heterogeneity,1,state_2,representation_unstable,representation_unstable,4,1.0,0.5363381134244791,4.0,0.0,0.9999999999999999,3.332327396384441e-08,,,,,False
smoke_replicate_heterogeneity_evaluation_seed1,evaluation,smoke,replicate_heterogeneity,1,state_3,representation_unstable,representation_unstable,4,1.0,0.5541308914242971,3.0,0.0,0.9999999999999999,2.9628399042333314e-08,,,,,False
smoke_replicate_heterogeneity_evaluation_seed1,evaluation,smoke,replicate_heterogeneity,1,state_4,representation_unstable,representation_unstable,4,1.0,0.5255978566063185,5.0,0.0,0.9999999999999999,5.874725620838889e-08,,,,,False
