job_id,seed_split,profile,scenario,seed,state,true_abundance_change,true_abundance_changed
smoke_representation_corruption_calibration_seed0,calibration,smoke,representation_corruption,0,state_0,0.053125000000000006,False
smoke_representation_corruption_calibration_seed0,calibration,smoke,representation_corruption,0,state_1,-0.015625,False
smoke_representation_corruption_calibration_seed0,calibration,smoke,representation_corruption,0,state_2,-0.0062500000000000056,False
smoke_representation_corruption_calibration_seed0,calibration,smoke,representation_corruption,0,state_3,-0.026562500000000017,False
smoke_representation_corruption_calibration_seed0,calibration,smoke,representation_corruption,0,state_4,-0.004687500000000011,False
