job_id,seed_split,profile,scenario,seed,metric,method,tp,fp,fn,precision,recall,f1,null_state_false_classification_rate
smoke_abundance_only_calibration_seed0,calibration,smoke,abundance_only,0,shifted_state_detection,shift_mean,0,0,0,,,,0.0
smoke_abundance_only_calibration_seed0,calibration,smoke,abundance_only,0,shifted_state_detection,robust_mean,0,0,0,,,,0.0
smoke_abundance_only_calibration_seed0,calibration,smoke,abundance_only,0,shifted_state_detection,robust_median,0,1,0,0.0,,,0.2
smoke_abundance_only_calibration_seed0,calibration,smoke,abundance_only,0,shifted_state_detection,robust_trimmed_mean,0,0,0,,,,0.0
smoke_abundance_only_calibration_seed0,calibration,smoke,abundance_only,0,shifted_state_detection,robust_geometric_median,0,0,0,,,,0.0
