job_id,seed_split,profile,scenario,seed,state,true_abundance_change,true_abundance_changed
smoke_representation_corruption_evaluation_seed1,evaluation,smoke,representation_corruption,1,state_0,0.014062500000000006,False
smoke_representation_corruption_evaluation_seed1,evaluation,smoke,representation_corruption,1,state_1,0.0,False
smoke_representation_corruption_evaluation_seed1,evaluation,smoke,representation_corruption,1,state_2,-0.05937499999999998,False
smoke_representation_corruption_evaluation_seed1,evaluation,smoke,representation_corruption,1,state_3,0.03125,False
smoke_representation_corruption_evaluation_seed1,evaluation,smoke,representation_corruption,1,state_4,0.014062500000000006,False
