job_id,seed_split,profile,scenario,seed,metric,method,value,tp,fp,fn,precision,recall,f1
smoke_replicate_heterogeneity_calibration_seed0,calibration,smoke,replicate_heterogeneity,0,bootstrap_interval_coverage,robust_shift,0.0,,,,,,
smoke_replicate_heterogeneity_calibration_seed0,calibration,smoke,replicate_heterogeneity,0,alignment_class_accuracy,representation_stability,0.0,,,,,,
smoke_replicate_heterogeneity_calibration_seed0,calibration,smoke,replicate_heterogeneity,0,representation_corruption_detection,local_geometry_stability,,0.0,1.0,0.0,0.0,,
smoke_replicate_heterogeneity_calibration_seed0,calibration,smoke,replicate_heterogeneity,0,distorted_state_detection,local_geometry_stability,,0.0,0.0,0.0,,,
