job_id,seed_split,profile,scenario,seed,method,state_rank_spearman,n_states
smoke_null_calibration_seed0,calibration,smoke,null,0,shift_mean,,5
smoke_null_calibration_seed0,calibration,smoke,null,0,robust_mean,,5
smoke_null_calibration_seed0,calibration,smoke,null,0,robust_median,,5
smoke_null_calibration_seed0,calibration,smoke,null,0,robust_trimmed_mean,,5
smoke_null_calibration_seed0,calibration,smoke,null,0,robust_geometric_median,,5
