job_id,seed_split,profile,scenario,seed,state,local_distortion_score,threshold,true_distorted,predicted_distorted
smoke_centroid_shift_calibration_seed0,calibration,smoke,centroid_shift,0,state_0,1.0706973391896029e-07,1.52462786439309e-07,False,False
smoke_centroid_shift_calibration_seed0,calibration,smoke,centroid_shift,0,state_1,8.437320765878593e-08,1.52462786439309e-07,False,False
smoke_centroid_shift_calibration_seed0,calibration,smoke,centroid_shift,0,state_2,6.126857883501339e-08,1.52462786439309e-07,False,False
smoke_centroid_shift_calibration_seed0,calibration,smoke,centroid_shift,0,state_3,7.66901143626058e-08,1.52462786439309e-07,False,False
smoke_centroid_shift_calibration_seed0,calibration,smoke,centroid_shift,0,state_4,1.29895220318131e-07,1.52462786439309e-07,False,False
