job_id,seed_split,profile,scenario,seed,metric,method,tp,fp,fn,precision,recall,f1,null_state_false_classification_rate
smoke_replicate_heterogeneity_evaluation_seed1,evaluation,smoke,replicate_heterogeneity,1,shifted_state_detection,shift_mean,2,3,0,0.4,1.0,0.5714285714285715,1.0
smoke_replicate_heterogeneity_evaluation_seed1,evaluation,smoke,replicate_heterogeneity,1,shifted_state_detection,robust_mean,2,3,0,0.4,1.0,0.5714285714285715,1.0
smoke_replicate_heterogeneity_evaluation_seed1,evaluation,smoke,replicate_heterogeneity,1,shifted_state_detection,robust_median,2,3,0,0.4,1.0,0.5714285714285715,1.0
smoke_replicate_heterogeneity_evaluation_seed1,evaluation,smoke,replicate_heterogeneity,1,shifted_state_detection,robust_trimmed_mean,2,3,0,0.4,1.0,0.5714285714285715,1.0
smoke_replicate_heterogeneity_evaluation_seed1,evaluation,smoke,replicate_heterogeneity,1,shifted_state_detection,robust_geometric_median,2,3,0,0.4,1.0,0.5714285714285715,1.0
