job_id,seed_split,profile,scenario,seed,metric,method,tp,fp,fn,precision,recall,f1,null_state_false_classification_rate
smoke_covariance_only_calibration_seed0,calibration,smoke,covariance_only,0,shifted_state_detection,shift_mean,0,0,0,,,,0.0
smoke_covariance_only_calibration_seed0,calibration,smoke,covariance_only,0,shifted_state_detection,robust_mean,0,0,0,,,,0.0
smoke_covariance_only_calibration_seed0,calibration,smoke,covariance_only,0,shifted_state_detection,robust_median,0,0,0,,,,0.0
smoke_covariance_only_calibration_seed0,calibration,smoke,covariance_only,0,shifted_state_detection,robust_trimmed_mean,0,0,0,,,,0.0
smoke_covariance_only_calibration_seed0,calibration,smoke,covariance_only,0,shifted_state_detection,robust_geometric_median,0,0,0,,,,0.0
